tick,pop,births,deaths,food,max_generation,life_mean,predation_rate,foraging_rate,attack_attempt_rate,attack_success_rate,failed_action_count,failed_action_rate,ate_pct,cons_mean,brain_size,brain_size_stddev,brain_size_p10,brain_size_p50,brain_size_p90,lineage_diversity,p_fwd_food,mi_sa,mi_sa_juvenile,mi_sa_adult,h_action,idle_fraction,reproduction_efficiency,mean_gestation_ticks,mean_offspring_transfer_energy,damage_avoidance,reward_reversal_shift,util
2500,416,5171,9755,17775,5,179.37883203170531,0.00038547543766995315,0.0035523336797117556,0.2050539126707932,0.0018798736032353614,1112476,0.9542507318939348,19.326261802074836,0.6117263084275557,10,0.06933752452815364,10,10,10,8.686016641217991,0.1928077638375161,0.013014067635617233,0.008678523999429843,0.015358949904363999,2.6018743168463754,0.00814469546600058,0.016898913711290344,2.0024038461538463,300.24038461538464,1,,0.0016318918288844855
5000,417,5182,5181,17980,11,182.84181741691208,0.0000879234312518698,0.004294545778419251,0.18981869503358217,0.0004631969007916456,605673,0.9416601756538043,21.37147665124106,0.7534707614640302,10.035971223021583,0.347862371330549,10,10,10,8.637932889981018,0.19736829872802963,0.016429419906349458,0.008664135784760838,0.019284966358407967,2.6052474739769,0.008730541396886624,0.0307506067637093,2.0191846522781773,301.91846522781776,1,,0.003155237694572991
7500,431,5174,5160,18114,6,184.43320091992473,0.0001001125985518544,0.004646799377727084,0.1953444267091414,0.0005124927300890816,607182,0.9400921230888329,20.321973656700816,0.8507213046205311,10.002320185614849,0.2766961185646375,10,10,10,8.622660358342827,0.19037451055040894,0.01697662726551684,0.011374359959340406,0.020530225752680174,2.6146240968562533,0.009409819640411675,0.03079248696645797,2,300,1,,0.006132831558282969
10000,784,7072,6719,12387,26,196.17566070580787,0.00014551175803213535,0.023597156760877952,0.13398374057678739,0.0010860404210669215,750979,0.7589732654045056,36.77797119797436,3.9692989397056495,11.232142857142858,2.129646780140613,10,10,15,5.664859641847014,0.25350329606293476,0.012211487647778258,0.010142531648228542,0.013817046757465921,2.6353715280701415,0.029406127269242313,0.031558326230627466,2.118622448979592,311.86224489795916,1,,0.1342116369299731
12500,840,9020,8964,9669,40,226.85164835164835,0.00018081299532528465,0.04466288220059259,0.09555060147520608,0.0018923271285969127,883001,0.598867646330736,52.245580506450075,9.886168179646441,11.122619047619047,2.4972294739073266,9,10,15,5.54865847252729,0.34400364953212675,0.017682056290142325,0.014375065929187109,0.018628234433703122,2.55410501628391,0.049385131810395076,0.03440660057446054,1.744047619047619,274.4047619047619,1,,0.28636526544941027
15000,1084,11686,11442,6682,55,212.69918025237175,0.00022982459276358965,0.05021837592323518,0.08482995959343179,0.0027092385032962403,896950,0.4981621955459484,60.081053698074975,10.629271437782077,11.46309963099631,3.0057638334616303,9,10,16,4.344828814192065,0.3759260054197176,0.015121246529315582,0.012452237267312646,0.015694605321405458,2.486276201825776,0.05841852907271164,0.045185637726102186,1.1116236162361623,211.16236162361625,1,,0.4082190777162519
17500,1204,13450,13330,5250,65,208.68001576665353,0.0002999270326771248,0.05151582525445302,0.07598897581633125,0.003946980854197349,905672,0.44892318551505084,63.6420969649192,10.720693732755223,12.080564784053156,3.3044801481911867,9,11,17,3.7973616927546967,0.369018479122346,0.014328942049072374,0.012848144968402201,0.01550606367872756,2.4664207517831542,0.05826880830639661,0.051614438227686826,0.9460132890365448,194.6013289036545,1,,0.5301355503760881
20000,1335,15494,15363,4143,84,203.7622334609076,0.0005393102435573117,0.05247728956554822,0.07429031978160605,0.007259495518968577,930553,0.41068786851675315,68.10415527610716,10.728471842536905,11.810486891385768,2.9847368510562133,9,11,16,3.3095569366653805,0.30658683363700184,0.04791908838484216,0.05187792273257934,0.05315502472356222,2.394192234998556,0.035247227918503404,0.06031657051207188,0.8943820224719101,189.43820224719101,1,,0.5996766181009887
22500,1361,16089,16063,3752,95,206.82883475971033,0.0008437402000950907,0.052028327415455274,0.08202994598039513,0.010285758328997823,941633,0.3943583107179951,68.8150098749177,10.837722185648452,11.893460690668626,4.415718350692539,7,10,18,3.212199907250793,0.2530189094080883,0.08559510065812025,0.07724236462270148,0.09028413617402763,2.390272719571851,0.03685788492596466,0.06426320393352,0.9265246142542248,192.65246142542247,1,,0.6318675695162529
25000,1354,16477,16484,3959,109,204.8036865171436,0.0011284271591501854,0.05184722023053228,0.09121536364222722,0.012371020780843454,950524,0.391748472920169,69.57978860531065,10.602603763856663,10.406203840472674,4.162201359067965,5,10,16,3.135376412835882,0.2341877592438579,0.09503241418043092,0.08541070327924444,0.09732004033832338,2.3840268945382963,0.03631397315904573,0.0706848844941121,0.9224519940915805,192.24519940915806,1,,0.6334060112594959
27500,1354,16562,16562,4021,125,206.25144249262726,0.0010858448132359288,0.05131296941454661,0.08558510092296809,0.012687311243732208,995634,0.4010314647500305,69.48967816386717,10.582446467495833,10.588626292466765,4.576759159644991,4,10,17,3.1254847947586724,0.22478716592597206,0.09347392531361147,0.08821961907448105,0.09628512525380307,2.3701059944723433,0.03457871029446528,0.07188368055555555,0.8884785819793205,188.84785819793206,1,,0.5938215664845733
30000,1360,16657,16651,3964,145,207.5515792154865,0.001039592232861324,0.050930543562154686,0.08398077319863365,0.012378931429964948,954129,0.38306126545688135,69.38996434029546,10.63149516046867,9.189705882352941,4.584425029888861,3,10,15,3.089996431046054,0.21609528636871006,0.10431667315384896,0.09430529370726146,0.1061715745106807,2.359695916162701,0.03649473887191883,0.07354635888786355,0.9470588235294117,194.7058823529412,1,,0.5758285175608514
32500,1356,17231,17235,4096,159,203.64726368159205,0.0014083635078315441,0.051160070058307715,0.08310076630467435,0.016947659696277973,950949,0.37827232055664306,70.09328358208955,10.462189054726368,8.712389380530974,3.96145066118561,3,10,14,3.1482250789617137,0.23048658503137956,0.10064209819640856,0.09170469729821847,0.10278985258469253,2.3495113739807034,0.03935771715558704,0.0730854876678048,0.9144542772861357,191.44542772861357,1,,0.5034127116981727
35000,1343,17783,17796,3997,175,190.80322991925203,0.0015911480406794762,0.052678105594139865,0.08081000793833851,0.019689987431922917,914742,0.3713653780104304,71.05215226762188,10.053002246372412,9.848101265822784,3.6445792689725134,6,10,15,2.9027118225712085,0.2180504809342558,0.10198623334464912,0.0936605878533732,0.10448400338627349,2.3247741908722954,0.038572869332092065,0.07834472914390442,0.9657483246463142,196.5748324646314,1,,0.5379962560695694
37500,1379,17371,17335,4049,190,192.26935159587836,0.001792027740848205,0.05334064377140972,0.08273475078199044,0.021659915862565098,911983,0.37608538947007264,69.87936667504398,10.282671525508922,10.878897751994199,3.3442531231706893,8,10,15,2.820938413367272,0.19177073288538185,0.10453673656317818,0.0951358812529368,0.10668704500610886,2.3194105751648575,0.03795534252525003,0.0797577560756117,0.8970268310369833,189.70268310369832,1,,0.6351794098326237
40000,1297,17927,18009,4317,202,186.27345795530658,0.001967748206379438,0.05385404147087143,0.08529437910429195,0.023070080667020435,882695,0.3713806797647082,71.07105888083785,10.075321195883822,11.576715497301464,4.161228023627743,7,10,18,2.9819261533856776,0.20513599104627575,0.1056894925260794,0.09150338781813125,0.10841718676186281,2.3388757605334254,0.04070063485830225,0.08036166559828581,0.9043947571318427,190.43947571318427,1,,0.6827633977970702
42500,1357,18309,18249,4202,218,185.18692377222055,0.0019409841319378148,0.05366588516856161,0.08620935297190581,0.02251477438382294,890965,0.3733765757550486,71.47333534197047,9.98294667068394,11.710390567428151,4.526283146829821,6,10,18,2.809534791172223,0.23213180785111676,0.09597979586402336,0.08622603063690162,0.09778419788302616,2.3397058390723853,0.041356988653886734,0.08910312875643003,0.9285187914517318,192.85187914517317,1,,0.6547668795138104
45000,1361,17425,17421,4176,240,192.29830787755878,0.001913452999046356,0.053261614808964575,0.08887643610374633,0.02152936237016484,885644,0.37403255137835295,71.19589327587299,10.273337980860637,11.429096252755327,3.367891762166453,8,11,16,2.7182148633195866,0.22074433827490106,0.09789086828068402,0.08192447212762179,0.10243054994884859,2.357061856500397,0.044985331543638166,0.08501700340068014,0.9287288758265981,192.8728875826598,1,,0.6527453114658309
47500,1332,18387,18416,4257,248,188.25815443007946,0.001817403815574796,0.05197322837661479,0.08440175266920394,0.021532773409312395,920228,0.37914728653425345,71.39722452852568,9.823034041039023,11.50075075075075,3.2752827227356587,8,10,16,2.913184513222464,0.22215104388852905,0.09101799361021741,0.08184362441181961,0.09200864564071769,2.3740903869361225,0.04621586014822592,0.07947767000363089,0.8701201201201201,187.012012012012,1,,0.6728459377755984
50000,1353,18568,18547,4317,262,183.20859149111936,0.0019074510265708793,0.05267169539149465,0.08448014519794964,0.022578690201128744,942864,0.3916174305277214,71.57609016345076,9.696524458606243,12.774575018477458,3.758630903403962,9,12,18,2.765888084363213,0.2158264976716605,0.08580733001593702,0.07867167856988407,0.08751813101985875,2.3683004935870766,0.04181743393282183,0.08185938243955773,0.9105691056910569,191.0569105691057,1,,0.6717201938824421
52500,1321,17717,17749,4344,275,188.32745654050055,0.0018853344393270257,0.05322291988171748,0.08402093129814064,0.02243886624675806,923167,0.3881406841644544,70.71261250154112,10.043829367525582,13.232399697199092,4.259349007645688,10,12,20,2.8578296457662686,0.21098230252204478,0.08371488520176903,0.07194065946112811,0.0860412538239254,2.363252904592586,0.040210032906849956,0.08161920863872778,0.8955336866010598,189.55336866010597,1,,0.6781919544658919
55000,1324,18035,18032,4246,288,185.4972907153729,0.0019492275126618299,0.05331235034463516,0.08189526194293001,0.023801468685944,893358,0.375958720872245,71.84779299847793,9.92,12.842900302114804,3.9899158445077205,9,12,19,2.790429795519933,0.21920201233248177,0.08260012645691665,0.07333614439336997,0.08559469154490616,2.3389111200905806,0.03825149140464869,0.08463361411576996,0.870845921450151,187.0845921450151,1,,0.690235787831485
57500,1357,19311,19278,3920,304,179.82523605150215,0.002141831492365351,0.05335133447218089,0.08296137102551386,0.02581721427562539,872736,0.3532763440503302,72.69814020028612,9.673991416309013,12.324981577008106,3.3191438114038823,9,12,17,2.748965812029543,0.22418238084264996,0.09845608466514491,0.08770423082836003,0.1025755248863942,2.298169085084026,0.042132460214047866,0.09237105314767602,0.8364038319823139,183.6403831982314,1,,0.7234735798852808
60000,1316,19159,19200,3933,324,180.65708823359017,0.002270340825952962,0.053600829415176375,0.090615566571182,0.02505464471349437,878459,0.35236331094976475,72.75360639592144,9.685128323967325,12.382978723404255,2.7814215827205837,10,12,16,2.5981767300283574,0.22152296550171366,0.10939120836600763,0.09390788913412743,0.1147827648910633,2.2989025042618105,0.0440417542419449,0.09196996898971764,0.8594224924012158,185.94224924012158,1,,0.7330272847431628
62500,1336,18440,18420,4216,338,185.31147343721798,0.002238880276296129,0.053946767624656944,0.08302739921574744,0.026965559531479225,865854,0.35424697550537804,72.13164069550568,10.080861560676253,12.997754491017965,3.483170967326976,10,13,18,2.890119166600855,0.22623599753856705,0.10671960401869657,0.08965822694145113,0.10983179538959385,2.2901429967699114,0.04326760048827584,0.0883027577851523,1.0217065868263473,202.17065868263472,1,,0.7308313595345646
65000,1314,18535,18557,4105,353,185.04534291704104,0.00219231153231629,0.05352110143991432,0.08539035761740776,0.02567399403734741,897896,0.36595983675811694,72.78825995807128,9.909613656783469,13.920091324200913,4.629714232319149,10,13,20,2.687039534891946,0.2235579823590057,0.09870281698522644,0.08627538683461053,0.10147542369290995,2.311847281230891,0.04264559302842986,0.08655956661840938,0.9558599695585996,195.58599695585997,1,,0.7318963849033985
67500,1291,18389,18412,4518,364,182.9467455621302,0.002286181709497617,0.05392780175238974,0.09230491424196821,0.02476771392154287,898735,0.3729560732371385,71.941794469267,9.90611037314334,14.439194422927963,6.346927064497011,9,11,25,2.7633594223848226,0.21897953059973124,0.08928464301917509,0.07691420908717587,0.09197935501008431,2.318281888522306,0.04223435396285474,0.09008519122711618,0.8776142525174283,187.76142525174282,1,,0.7207904993397302
