tick,pop,births,deaths,food,max_generation,life_mean,predation_rate,foraging_rate,attack_attempt_rate,attack_success_rate,failed_action_count,failed_action_rate,ate_pct,cons_mean,brain_size,brain_size_stddev,brain_size_p10,brain_size_p50,brain_size_p90,lineage_diversity,p_fwd_food,mi_sa,mi_sa_juvenile,mi_sa_adult,h_action,idle_fraction,reproduction_efficiency,mean_gestation_ticks,mean_offspring_transfer_energy,damage_avoidance,reward_reversal_shift,util
2500,416,5191,9775,17808,2,179.5350866984755,0.0003911309941298757,0.0035915808895544644,0.2005333030033047,0.001950454055621026,1117942,0.9526594040371675,19.713720470150122,0.617013848481322,10,0.12009611535381536,10,10,10,8.66796429745759,0.2024232462504042,0.014500876856294134,0.00916331236777313,0.017376956922134708,2.605214337650777,0.008951807825719174,0.016950314777565895,2.0024038461538463,300.24038461538464,1,,0.003840335156522751
5000,427,5115,5104,18020,6,184.08178360101437,0.00009459228446065302,0.0038099036982164225,0.19174881759644424,0.0004933135215453195,609851,0.9488521529425493,18.998309382924766,0.6680050718512257,10,0.13687718216583097,10,10,10,8.692401920031905,0.2035356865308356,0.021969579889442408,0.013110424031803333,0.02564383178227233,2.6101108303639964,0.009098209570418332,0.02954546767327276,1.9976580796252927,299.76580796252927,1,,0.001267962806424345
7500,411,5191,5207,18312,7,184.77551444606112,0.0000966225910358953,0.004790682885779739,0.194667556493319,0.0004963466577401221,619003,0.9398927100209691,21.180627728123053,0.9008522136769902,9.995133819951338,0.18449818598665635,10,10,10,8.60384780749437,0.20374567196176596,0.017921887654621615,0.011706740345648458,0.022472996008366605,2.6049815061493815,0.009110850564429956,0.029692889379543883,2.002433090024331,300.2433090024331,1,,0.005196424859696529
10000,456,5659,5614,17472,17,185.0362277170788,0.00015254920991795106,0.008583708563436923,0.18509645410111658,0.0008241606283533381,655420,0.8998386819975974,25.915276979106768,1.5357485144719187,10.057017543859649,0.4923038033368556,10,10,10,8.23184132987835,0.22761796899205808,0.013584806754406433,0.0069664092182498225,0.0157065491933209,2.601526554591583,0.0073027364916372385,0.029620208110880807,2.0197368421052633,301.9736842105263,1,,0.020957127347722784
12500,1098,12856,12214,6383,47,161.25269190691213,0.00028517275734921425,0.04308310149180679,0.09216865434297118,0.0030940319068568636,882345,0.6019804371452723,60.211879124696075,6.619138589788121,10.71311475409836,2.52323107031249,8,10,14,3.956106598706364,0.30447542608713674,0.005995644245641268,0.007659534108027319,0.005712639585031344,2.4923619919669386,0.005324556806523239,0.04581790447950561,0.9963570127504554,199.63570127504553,1,,0.4237148317147063
15000,1117,14694,14675,6157,66,181.51004360569019,0.0002406333750327518,0.053567166256281155,0.06616718071760838,0.0036367481948451005,900970,0.46368733772332743,67.10987204231897,9.66881120880692,10.275738585496867,3.366998790550106,6,10,15,3.8502643212819447,0.3781733326394842,0.0066069559362807355,0.00675855470816424,0.006812410122228906,2.3355828533521423,0.0041021384809739785,0.05521195770615245,0.9623992837958818,196.23992837958818,1,,0.48799890434011667
17500,1213,14354,14258,4652,77,204.90212264150944,0.00024017221342498721,0.052897219438174665,0.05678403011105833,0.004229573226050667,880107,0.41820699394671457,65.80188679245283,10.808298938679245,10.252267106347897,3.0311390616555984,7,10,14,3.6183586795970633,0.40989755619672397,0.008751389179501565,0.0074687842338163855,0.010128082591855627,2.243920959192604,0.003361253364197762,0.062079673383242724,0.830997526793075,183.0997526793075,1,,0.47578277138834996
20000,1264,14745,14694,4375,93,209.43690015757056,0.00028153878926109296,0.05402424082895874,0.058023109246547924,0.004852183774998977,897460,0.4303959915518733,66.10084515112447,11.27796877238218,10.234177215189874,2.477538901121308,8,10,13,3.5028524940860493,0.3853152532712722,0.017160950448434194,0.014634691420095396,0.018624545743719575,2.290478544379629,0.003504537197044716,0.06849187805705102,0.8481012658227848,184.81012658227849,1,,0.5851060883653675
22500,1282,14684,14666,3644,104,214.7798231106637,0.0002796084687283572,0.0546659373683648,0.05690313601578779,0.004913762022725423,901168,0.4444514587718658,65.7654418638096,11.755159272308909,10.82371294851794,3.0210079738610225,8,10,15,3.3467642526029238,0.4081190318718039,0.020546756097137475,0.019927494606311068,0.022372645922155553,2.27429175853793,0.0033879472017204234,0.07197651107048149,0.8338533541341654,183.38533541341653,1,,0.6058899774475616
25000,1307,14450,14425,3544,113,224.30854175808102,0.0002700393161683852,0.05470160169298118,0.054174490134650095,0.00498462127649389,910658,0.4530501577067351,66.18399882989615,12.27914289893228,10.726090283091049,2.811325374379918,7,10,14,3.335355726808663,0.4181191460629654,0.033282030689010776,0.030269458596730567,0.03466410625873884,2.2526442761281484,0.003184597265471648,0.06840010035170432,0.8500382555470544,185.00382555470543,1,,0.6001269359332838
