tick,pop,births,deaths,food,max_generation,life_mean,predation_rate,foraging_rate,attack_attempt_rate,attack_success_rate,failed_action_count,failed_action_rate,ate_pct,cons_mean,brain_size,brain_size_stddev,brain_size_p10,brain_size_p50,brain_size_p90,lineage_diversity,p_fwd_food,mi_sa,mi_sa_juvenile,mi_sa_adult,h_action,idle_fraction,reproduction_efficiency,mean_gestation_ticks,mean_offspring_transfer_energy,damage_avoidance,reward_reversal_shift,util
75000,1172,11459,11513,3255,253,259.5624770305035,0.00023235324756037918,0.0475317764253265,0.05373504314248939,0.00432405435954052,887226,0.45044009530448237,56.53252480705623,12.344726203601617,9.33617747440273,1.3467018475200017,8,10,10,3.6308358142298602,0.31117637137499626,0.02068466454683869,0.01656175980797032,0.022778558790717378,2.379326510690183,0.016453065772907626,0.06036739875988431,0.9522184300341296,195.22184300341297,1,,0.5688702072352664
77500,1218,11541,11495,2998,250,261.5176243803929,0.00022855916442114256,0.04717900154486484,0.057091710061550706,0.004003368688286485,890388,0.44400805448646663,55.61777125022948,12.340921608224711,9.428571428571429,1.3464926506901598,8,10,11,3.550818750550382,0.3055165322171854,0.023030764432401193,0.018106150524972147,0.025424681021126,2.3904943750770875,0.019073383626230518,0.061470039946737685,0.9392446633825944,193.92446633825944,1,,0.5768771802495987
80000,1198,11532,11552,3090,256,263.03767217002644,0.0002226584162446014,0.047351443348392926,0.05526555843078698,0.004028882048182911,884514,0.44251786428099366,55.4775152786646,12.507160448782267,9.46076794657763,1.277013972404838,8,10,11,3.5698611789265153,0.3045213868709988,0.025561491169003952,0.01964506345577946,0.028189417895178235,2.3848085316173573,0.01929380159906234,0.06221541250350677,0.8430717863105175,184.30717863105176,1,,0.5839019125692929
82500,1244,11897,11851,3009,243,257.89787951379645,0.0002364416153691162,0.04699020103705349,0.05386037197406133,0.004389899414043861,887521,0.4383488640982747,56.25055452045071,12.169638896282494,9.45176848874598,1.4479462418863862,8,10,11,3.532669823998229,0.29567305391641313,0.027761363513140985,0.020469095517637776,0.030396620364746843,2.388331874739961,0.020606942480813753,0.06192129328426959,0.8617363344051447,186.17363344051446,1,,0.5962410907722727
85000,1203,12117,12158,3150,250,251.59885486249675,0.00024501782745583057,0.046912310803737624,0.05440290497541046,0.004503763678917073,907877,0.4486793055203433,57.07469419623493,11.86067493710419,9.576891105569409,1.3613955399045987,8,10,11,3.5404150695081817,0.29323765786452355,0.02832762903281563,0.02169238632732866,0.030598223894551586,2.402921635981089,0.0236406962437952,0.06295101385576908,0.9035743973399833,190.35743973399835,1,,0.6075749689664806
87500,1178,11977,12002,3250,256,252.88538176688414,0.00023960262183775907,0.047066591767630034,0.0550180555202459,0.004354981643245981,895417,0.4476465009596171,57.079880091694584,11.880179862458121,9.639219015280135,1.5227945675587535,8,10,11,3.6322921956328056,0.29389202949698695,0.02687347778899722,0.02111863011005984,0.028923810195592117,2.4075465865219656,0.024197950106173073,0.06120081757792539,0.9303904923599321,193.03904923599322,1,,0.6031652267511886
90000,1207,12218,12189,3142,265,251.195848764103,0.0002269441896098073,0.04682821425182002,0.05422418784927055,0.004185294397412727,901143,0.4454534624432582,57.72973904056498,11.884161570924123,9.695940347970174,1.3945717072451806,8,10,11,3.6888958902703393,0.29829213310635083,0.02595848126264597,0.020319745569402636,0.027809011515714195,2.4132125214180538,0.026369515025900295,0.060665342601787485,0.9196354598177299,191.963545981773,1,,0.6052737347983789
92500,1225,12278,12260,3039,278,245.75665236051503,0.0002357920549867072,0.047059239633038215,0.05707797469881899,0.0041310515348678975,915779,0.4529509755139712,57.47639484978541,11.49656652360515,9.578775510204082,1.368045876801265,8,10,11,3.478851056408737,0.2971973424733735,0.024769423313261374,0.021179322925847476,0.02695585292333659,2.4263622785740995,0.028063724850149806,0.06009465961206201,0.8718367346938776,187.18367346938774,1,,0.6048268957045968
95000,1222,12280,12283,2971,279,249.5858438890791,0.00022964729461112603,0.04721562067058379,0.0544472858496197,0.004217791411042945,892752,0.4356772906130604,57.18931872646354,11.834217733652858,9.634206219312603,1.3318121307382838,8,10,11,3.5468086221475668,0.30208274785323963,0.027890852041877537,0.023149428018568424,0.029857994493175537,2.404547551975398,0.02533109658584458,0.06112493777999004,0.853518821603928,185.3518821603928,1,,0.6104658793572569
97500,1223,12229,12228,2967,283,246.96825941494382,0.00024827462983014484,0.04730168414688578,0.05576310514344006,0.00445230998509687,898600,0.44116773456489794,56.910011152097454,11.712790597923995,9.672935404742436,1.571718092139484,8,10,12,3.561982657681865,0.3087904897714618,0.024088732078623908,0.018615708390024455,0.025653546241414013,2.404595600587326,0.024366348732871294,0.06013148383987884,0.8593622240392478,185.93622240392477,1,,0.6056918591386183
100000,1253,12360,12330,2882,289,246.77899324844032,0.00022727147128228083,0.0473878287492194,0.05341570369879139,0.0042547688328483674,901935,0.4410200717711655,57.653192034868816,11.687377147252372,9.569832402234637,1.3906367040967065,8,10,11,3.4932004429727406,0.31656808212895565,0.02102751447924789,0.01693279044744105,0.022415290588705145,2.402936031949954,0.025712510117778923,0.060385470356889855,0.8132482043096568,181.32482043096567,1,,0.6088781588918663
102500,1252,12613,12614,3197,293,241.51927078997753,0.0002401807100281676,0.047116256807859934,0.055345041739185204,0.004339696971591868,920805,0.44837571811305355,58.51993673520353,11.446016815116957,9.72444089456869,1.386243489896241,8,10,11,3.5118786338641232,0.3132549595456099,0.020459932824085456,0.01836978700461316,0.02150348179770138,2.4084242707181884,0.025576363868872878,0.060412296079163916,0.8186900958466453,181.86900958466452,1,,0.6173506482454458
105000,1237,12539,12554,3056,300,240.89011725293133,0.0002390795918008791,0.047043560370525137,0.05612789586878044,0.004259550230776785,906679,0.439076963010529,58.685092127303186,11.33643216080402,10.101859337105902,1.4842655553856943,8,10,12,3.611266178707704,0.31708414861183376,0.0192351833388517,0.01622989103042473,0.020217490264626353,2.399704155809852,0.02626742505139437,0.0632028347774367,0.8843977364591754,188.43977364591754,1,,0.6163218875052142
