tick,pop,births,deaths,food,max_generation,life_mean,predation_rate,foraging_rate,attack_attempt_rate,attack_success_rate,failed_action_count,failed_action_rate,ate_pct,cons_mean,brain_size,brain_size_stddev,brain_size_p10,brain_size_p50,brain_size_p90,lineage_diversity,p_fwd_food,mi_sa,mi_sa_juvenile,mi_sa_adult,h_action,idle_fraction,reproduction_efficiency,mean_gestation_ticks,mean_offspring_transfer_energy,damage_avoidance,reward_reversal_shift,util
2500,579,5531,9952,15005,12,179.56940961932983,0.00042411669077658127,0.007512492081844236,0.194036713622011,0.0021857548649415522,1122797,0.922718427133977,21.87143834055163,0.9740141326646912,10.27461139896373,1.1254143643459864,10,10,12,7.018681494765035,0.19580711385068464,0.011412517846692822,0.0064248600103973446,0.012119245162971425,2.6162412853777113,0.0124688461299869,0.017893943364423695,1.8981001727115716,289.81001727115716,1,,0.006952359243218601
5000,841,8263,8001,9822,30,243.818729903537,0.00023346399758393107,0.04392370004875429,0.09162560002308871,0.002548021486627106,898722,0.5976963946894309,47.72240085744909,10.02424973204716,10.954815695600475,2.4138628059967635,9,10,15,5.109512564701155,0.2989928375681478,0.003968605577550228,0.007261744161330802,0.003956680138784456,2.5132279865135003,0.050763862893509634,0.0437080137529754,1.3186682520808561,231.8668252080856,1,,0.2935780638116157
7500,963,9046,8924,8800,44,243.0326178198825,0.0002309199375886827,0.045865927981057784,0.08633162136295047,0.002674801352541061,900262,0.5609748650469181,51.4690010792661,11.094855498261182,10.457943925233645,2.7808585317105425,8,10,14,4.51257956429345,0.3110871181865756,0.006045866272350035,0.005871236194260835,0.006802307819801911,2.4680851034935922,0.05543373729457147,0.04728302912458968,1.1401869158878504,214.01869158878506,1,,0.33076779255407834
10000,984,9252,9231,8550,55,252.30748786688235,0.0002439393760774367,0.04536229531536646,0.07942947204808416,0.0030711443723277334,939986,0.5422058763302268,53.09683383406517,11.523804021261844,10.86890243902439,3.0434002323423948,7,10,15,4.345677603514994,0.31375327009549636,0.005168459657145639,0.0034653987626739454,0.0059092639278589985,2.4312618804336474,0.05561973209167293,0.04621124713427334,1.136178861788618,213.6178861788618,1,,0.3981860857900307
12500,1020,9473,9437,8110,66,259.57355278093075,0.00029477817834809225,0.04480242138604957,0.07678649735729433,0.003838932475021793,923699,0.5113477018668612,53.49602724177071,11.631101021566401,11.72843137254902,4.122127697572456,8,10,18,4.218275913993756,0.31554707290980993,0.007133221720459984,0.004982469195237255,0.008620720667215124,2.418917326056814,0.06718610399602301,0.05039982549200083,1.1137254901960785,211.37254901960785,1,,0.4460339534600666
15000,1237,11246,11029,6195,73,257.4098772591089,0.00031234098457723873,0.044021205140303644,0.07171667268034083,0.004355207414173,910931,0.4565278402843417,59.10892046003673,11.405818111529912,12.951495553759095,4.418222145915629,9,12,19,3.561253393357638,0.30008120494793983,0.02132365485150094,0.018332070110557198,0.027700643326606454,2.4189006801806308,0.12215167465945663,0.057089482153825845,0.8884397736459175,188.84397736459175,1,,0.5230072098051026
17500,1366,12228,12099,5070,82,273.67844430940187,0.00027029045779734166,0.04322210279646179,0.059126828891581246,0.004571367395551749,877436,0.40630934459258905,62.323118326243595,11.888879242989843,13.75402635431918,5.193711202778856,9,13,22,3.220290212795479,0.24719471137845384,0.04374769839411649,0.03881241459783861,0.046261583557674735,2.423153338845488,0.16789020027408,0.05925222413893358,0.8103953147877013,181.03953147877013,1,,0.5551445073024381
20000,1345,12801,12822,4795,92,260.6804301428337,0.00030532162063835803,0.045114020802747457,0.06116840389742577,0.004991492358544397,865220,0.3882908685541032,64.17665407978986,11.667706452142506,12.782899628252789,4.369257819926487,9,12,19,3.337688741298837,0.2504126798626835,0.04963836540763157,0.04574905227522302,0.05153297158448288,2.4228296598240266,0.12683897159945115,0.06254030603271384,0.8468401486988848,184.68401486988847,1,,0.5597413600083154
22500,1366,12825,12804,4425,103,261.7634646962233,0.00027058411284708854,0.046909417175648685,0.0556070779272817,0.004866001288557832,833884,0.35959240524888203,64.51559934318556,12.280952380952382,11.773060029282577,4.078983076074627,8,10,18,3.2202902127954687,0.2542296778370363,0.07082482489813448,0.06828104721624191,0.07594905651704487,2.328314985572993,0.0761659809470691,0.06637580349656864,0.8404099560761347,184.04099560761347,1,,0.5711396483181439
25000,1348,13288,13306,4158,111,255.64413629160063,0.00028314219686127273,0.04728629579375848,0.05488187951896805,0.005159119901559025,827925,0.3479214433156051,65.02377179080824,12.148811410459588,10.893175074183976,3.151540672951248,7,10,15,3.2232696661460887,0.2501503521011617,0.07967109546147241,0.07396232012444542,0.08060941898612294,2.2916667233024315,0.06483151878307528,0.06864558256790684,0.8011869436201781,180.1186943620178,1,,0.5875444188985601
27500,1385,14158,14121,4161,118,244.78987661661958,0.00031219518115057124,0.04725463931444487,0.05314083825468027,0.005874863690601931,895795,0.367539869353987,66.29998513453248,11.627025419949458,10.826714801444043,3.506611759316252,7,10,16,3.2154419517062007,0.24482196424412322,0.07771991835359565,0.07389657741452732,0.0786883606668822,2.31665595553805,0.07220382662308585,0.06898870491467776,0.8274368231046931,182.74368231046932,1,,0.6131600874710246
30000,1450,14660,14595,3921,132,242.7175589019382,0.00033648170011806375,0.04677125147579693,0.05200442739079103,0.006470251034388817,919379,0.3724791047980974,67.00770948915628,11.389077022840262,9.65655172413793,3.0581674429948245,6,10,13,2.9963469470989326,0.25114816991070227,0.08128414369386724,0.0756791501407049,0.08347746931461612,2.3494278374243303,0.08742452826274685,0.0681663892272926,0.7958620689655173,179.58620689655172,1,,0.5853199465524412
