tick,pop,births,deaths,food,max_generation,life_mean,predation_rate,foraging_rate,attack_attempt_rate,attack_success_rate,failed_action_count,failed_action_rate,ate_pct,cons_mean,brain_size,brain_size_stddev,brain_size_p10,brain_size_p50,brain_size_p90,lineage_diversity,p_fwd_food,mi_sa,mi_sa_juvenile,mi_sa_adult,h_action,idle_fraction,reproduction_efficiency,mean_gestation_ticks,mean_offspring_transfer_energy,damage_avoidance,reward_reversal_shift,util
2500,437,5367,9930,17291,18,179.51459770114943,0.00043946111858416336,0.005561112795227925,0.19955643060466988,0.0022021897127171776,1109004,0.9383301844247904,21.71264367816092,0.9132183908045977,10.105263157894736,0.48585929618636853,10,10,10,8.294694469494344,0.19268471785536984,0.01213178516222738,0.007196437276973536,0.014124521037708306,2.611812546582719,0.009935334916329575,0.017335047350809422,2.013729977116705,301.3729977116705,1,,0.010019157090406308
5000,1110,9831,9158,6959,37,181.47355516637478,0.000271545310050435,0.040103018256292915,0.11057385368655948,0.0024557822758007213,801892,0.628600141571665,51.943957968476354,6.8196147110332745,11.994594594594595,2.949724001070822,9,10,16,3.9397607815865627,0.27362729100025934,0.005499058281690434,0.005481055186835001,0.005955238389962846,2.503382950558372,0.006049814925024727,0.04801981165253409,1.1675675675675676,216.75675675675674,1,,0.38850749308646804
7500,1052,14216,14274,6672,48,185.43630996309963,0.000299307306035766,0.05253121092431971,0.07199650675823194,0.004157247615371892,904438,0.446593044126615,65.62361623616236,9.68140221402214,12.803231939163497,3.7601913494165426,10,11,19,4.008356259198895,0.3743629452636343,0.007847925299052977,0.007788300274778275,0.008334205798797106,2.262586808455999,0.004326819498416093,0.06471731698101182,0.9125475285171103,191.25475285171103,1,,0.5836236179468817
10000,1113,13649,13588,5952,72,195.49292179159897,0.00027529565161005243,0.05291850277994248,0.06660718106183358,0.004133122693700048,877699,0.42209770825257986,64.77914442639437,10.292565947242206,12.04941599281222,3.8874879487938516,9,10,19,3.9978037854417123,0.40063459589908784,0.008269090337851321,0.006957909601870209,0.009159197530896904,2.2250825529443836,0.004010611735330837,0.06238002961554633,0.9982030548068284,199.82030548068283,1,,0.5891332102110539
12500,1148,13588,13553,5842,87,207.51343376300667,0.0002674886111579788,0.052565814356918095,0.0611119819559291,0.00437702399098884,877258,0.4087646543529719,64.9945643733499,10.935626650100946,11.775261324041812,4.068663434624862,8,10,18,3.7989344133179097,0.40998434618830726,0.009642783956843391,0.008911891262607,0.010508030748924117,2.2088047524115653,0.0043086663469215,0.0580492743840702,0.931184668989547,193.1184668989547,1,,0.5923208218472291
15000,1141,14230,14237,4827,108,202.51516269460637,0.00029837229011817144,0.05389090549630106,0.05802377965369916,0.005142241541294517,922922,0.4184023748041548,64.8712462185494,10.91758282299122,13.217353198948292,5.1072714060741875,8,11,20,3.762464183326414,0.3850954025940816,0.0167528361611479,0.01426715989137459,0.019258821865703504,2.212334576684987,0.004077548650494265,0.05923268078871457,0.957931638913234,195.7931638913234,1,,0.626309643946283
17500,1212,15639,15568,4258,119,189.33592587582848,0.00033989464336028473,0.056786301496891727,0.058021406586038285,0.0058580903731843305,935368,0.4263793529424099,66.92817530096036,10.765453807655891,14.506600660066006,4.718559940960306,10,14,21,3.694350813840571,0.2960880491673631,0.052716895918934574,0.05049514802706032,0.058225967173919396,2.237842408532575,0.003732838441031905,0.07212695894403807,0.8457095709570958,184.57095709570956,1,,0.664707821399179
20000,1255,16126,16083,3820,108,188.81742196682774,0.0003449732928885043,0.05680319942991876,0.05351891637881706,0.0064458198377320974,985683,0.428259347941413,67.14117800705237,10.751991641635104,15.054980079681275,4.843133421067865,10,15,22,3.629672897782646,0.2795426983021541,0.06260361013296961,0.05372064593573163,0.0660835439859945,2.2306959994261844,0.0036990484022070115,0.07003661221883944,0.8605577689243028,186.0557768924303,1,,0.6649198732862464
22500,1313,15763,15705,3563,111,196.8121410444771,0.00034104861845009056,0.05661979408474233,0.0528042916238392,0.006458729166932327,1009386,0.42881776946243244,66.93602243889408,11.134366234806999,13.191926884996192,3.9187904806084064,10,12,19,3.391243460239107,0.29851367230076403,0.05741109857508621,0.04715641155281758,0.060389696763719164,2.222399269733315,0.003580683252272428,0.07057912222729675,0.8088347296268088,180.88347296268088,1,,0.639480762314029
25000,1294,16112,16131,3774,122,196.11523118174088,0.00034372185072319275,0.05616501303057499,0.05074973499244376,0.006772879716009754,1000122,0.42248227058209264,67.63455627493296,11.05199136747106,12.896445131375579,3.901028640908752,10,12,18,3.3639021524278387,0.31190661183649493,0.05144467450076766,0.04143740045076138,0.054954656329213675,2.215001080960912,0.0035037040395097547,0.07631389488840892,0.7975270479134466,179.75270479134466,1,,0.6288188968681383
