tick,pop,births,deaths,food,max_generation,life_mean,predation_rate,foraging_rate,attack_attempt_rate,attack_success_rate,failed_action_count,failed_action_rate,ate_pct,cons_mean,brain_size,brain_size_stddev,brain_size_p10,brain_size_p50,brain_size_p90,lineage_diversity,p_fwd_food,mi_sa,mi_sa_juvenile,mi_sa_adult,h_action,idle_fraction,reproduction_efficiency,mean_gestation_ticks,mean_offspring_transfer_energy,damage_avoidance,reward_reversal_shift,util
2500,401,5187,9786,17400,3,178.4256850905713,0.00044237831736067946,0.0039496248047115835,0.19785179563647182,0.00223590751823903,1106904,0.9494508661595628,19.77473293079424,0.6762656758012077,10.012468827930174,0.1796203801034326,10,10,10,8.632495832938629,0.19551379463517168,0.013461514621336736,0.0074545977360364855,0.016897023035351916,2.60433320731906,0.00902079471400082,0.016000320808437263,1.9975062344139651,299.7506234413965,1,,0.0020901068276823038
5000,477,5278,5202,17069,11,183.18587594300084,0.00011104804678824371,0.005749821089257952,0.19011425610147323,0.0005841121495327102,600219,0.9243566899776233,20.34786253143336,0.8964794635373009,10.041928721174004,0.555440833058161,10,10,10,8.185830312636632,0.2056599293677309,0.01905021164831669,0.013764256762882895,0.020520310188083153,2.623478253730881,0.011200481857588073,0.03034432006991037,2.111111111111111,311.1111111111111,1,,0.004819782062028499
7500,915,7824,7386,8150,29,231.1393359431637,0.0002086533399111537,0.03859915292460526,0.09729762483900822,0.0021444854410002114,797164,0.5880516552793519,43.78715383500072,7.886762360446571,10.460109289617487,2.1284679805766276,8,10,13,5.012278048720719,0.31389450999973717,0.004425339289428913,0.004800461013464802,0.004579259624284755,2.4818526645361807,0.010796302197349443,0.03440013014364165,2.40327868852459,340.327868852459,1,,0.2272002320713421
10000,1048,9943,9810,6898,47,248.26967993079586,0.00021174572635943576,0.04977630018601515,0.07154792634546402,0.002959494945206892,868206,0.47555681172089903,55.60121107266436,12.429173875432525,10.326335877862595,2.2905366903706526,8,10,14,4.28544093956191,0.38799069546778364,0.00783753361959179,0.014438934935336132,0.007247726868928016,2.3084409340237686,0.008748697824570228,0.03831953629622778,1.491412213740458,249.1412213740458,1,,0.40839100375475046
12500,1130,11807,11725,6291,63,226.2068717395215,0.0001853242223510516,0.049996356874261474,0.06218736437276463,0.002980094497013538,854205,0.4244032950435232,61.04515200575643,11.335222162259399,9.808849557522123,2.2932589756892767,7,10,12,3.966486117920169,0.4292728062554301,0.009858924475444416,0.013589585413559067,0.009072574057461308,2.212584331806132,0.007409470973801403,0.04756437526185182,1.0513274336283185,205.13274336283186,1,,0.4673808670355961
15000,1095,11994,12029,6137,69,226.76887411425074,0.00019726721702305,0.04984004118479839,0.06059857385378171,0.003255311214073058,840212,0.40574584312028683,61.062024319832034,11.288951097891697,9.405479452054795,2.4636104335505946,6,10,12,3.9452952567904713,0.4294280909854857,0.008269951349532137,0.009799976798078312,0.008194759297143467,2.1903428941091883,0.008445801648911077,0.0510189757921468,0.9698630136986301,196.986301369863,1,,0.4731388331950884
17500,1178,12258,12175,5554,81,230.27793597376822,0.00021770543706236813,0.049875866753798716,0.06006014206214929,0.003624790578035762,869377,0.41107355735086487,60.94572439382173,11.450168263008026,10.293718166383702,3.046662221410147,6,10,14,3.7374554854450874,0.42927274099743784,0.007938314485379116,0.009903607207501655,0.007830474176136465,2.1820249455807628,0.008778062845144301,0.05588227249104188,0.9185059422750425,191.85059422750425,1,,0.4395691320661413
20000,1225,12738,12691,4519,84,229.36747336251756,0.00023315884681786598,0.05129422888809416,0.05782016565756713,0.004032483203156504,917996,0.42099904701543395,62.33583877095895,11.753613611960024,10.671836734693878,3.190813135102142,7,10,15,3.6246859105392413,0.436436313267498,0.00923446194823435,0.009009705658277916,0.009838669234069074,2.1894723725019563,0.008216317260896088,0.05497744880122575,0.9404081632653061,194.0408163265306,1,,0.4634229710501448
22500,1260,13377,13342,3507,96,226.93649289099525,0.0002599543429396091,0.05442364236609343,0.053542342126735996,0.004855117139334155,934955,0.43950498544862926,62.69352290679305,12.293127962085308,9.706349206349206,2.9319462638199907,5,10,13,3.484008240822141,0.4535535375057318,0.019886408476708622,0.022621262521668392,0.02109077259031424,2.240980343365808,0.007417450508302446,0.05516880160347089,0.9015873015873016,190.15873015873015,1,,0.43329496770673454
25000,1282,13811,13789,3375,116,230.40724782642147,0.0003833099493282137,0.0547056514198536,0.0503408211844178,0.0076142967140723,959147,0.45016511346740157,63.730091559590676,12.650226975455874,9.312792511700469,2.8308488667540446,5,10,13,3.4170672641099045,0.4669239233019419,0.03398798708415255,0.03462551657283603,0.03386671571690092,2.244250939558512,0.008332967283095268,0.059824394977020606,0.890795631825273,189.0795631825273,1,,0.38280500639555337
27500,1296,13478,13464,3220,124,239.0187136342192,0.0002558263469077236,0.05450148048866104,0.04835019813456139,0.005291112689874488,950354,0.4527586551883489,61.904387482308536,13.055590501651203,8.765432098765432,2.7975258245843992,5,10,12,3.3579337635832314,0.46709777983738465,0.04241940147079019,0.043103184817808185,0.04301080172866149,2.2413652407921774,0.0073278031968938,0.06045382983399642,0.8912037037037037,189.12037037037038,1,,0.3689395982685995
30000,1281,13679,13694,3241,130,239.8895074615325,0.0002506192664441287,0.05391130894633963,0.046869003581967064,0.005347228387431623,956168,0.45583036173986,62.45264053197247,12.948503827418232,8.934426229508198,2.8290469211154132,4,10,12,3.3137869471991,0.4744942934026167,0.05273239652383373,0.05130195046458227,0.052955298918119134,2.2182085733243277,0.006297435699613282,0.06361467522985272,0.8587041373926619,185.8704137392662,1,,0.39215314844999827
32500,1362,13124,13043,2825,133,251.09805031955344,0.00025016558351758907,0.054076505473247403,0.049137167444482176,0.00509116818343751,945052,0.46326714288235327,61.200550117304424,13.529649704716446,8.676945668135096,3.0696582596627375,4,10,13,3.2868606116000634,0.4663237478140388,0.059087462562493726,0.053605775262447634,0.061539177552089125,2.224369500957872,0.006267487587907338,0.06108959559097341,0.8348017621145375,183.48017621145374,1,,0.4167961064385862
35000,1357,12550,12555,2876,138,265.5209514941167,0.00025975128657076415,0.05359681631716073,0.048151158896402944,0.00539449709049824,939873,0.468426994011797,60.027088800474054,14.18378058071616,8.275607958732499,2.9564416540531218,4,9,11,3.171424981182723,0.46420849381284685,0.06792837606516276,0.05960365478174129,0.06879066487455111,2.210754497943044,0.00563655149749804,0.06144731688209949,0.8725128960943257,187.25128960943258,1,,0.394734614705551
37500,1341,12413,12429,2955,147,274.09442315879096,0.0002395177708879456,0.052820785933932086,0.046280774861650636,0.00517531894407446,944635,0.47525576879054754,59.676458067262665,14.554789272030652,7.977628635346756,2.824381021992298,4,8,11,3.3546380551437402,0.4549001036975967,0.06638257406949785,0.05519201424488543,0.06857286689049552,2.1875855982290124,0.005288954202260021,0.062414835151021475,0.8888888888888888,188.88888888888889,1,,0.41148208979851847
40000,1366,12118,12093,2871,155,281.75528169014086,0.00026311099831963507,0.05297052628108776,0.049395824372475604,0.005326583808696309,954655,0.4865245161918323,58.846830985915496,14.930457746478874,7.732796486090776,2.866920274014834,4,7,10,3.2438382429397534,0.4485921458826908,0.07268311030933308,0.06050798402544701,0.07447609266686446,2.1853322503067574,0.004951284739922538,0.06357850775712359,0.8543191800878477,185.43191800878478,1,,0.3515096833194855
42500,1397,12357,12326,2920,165,280.05340811044005,0.0002540251806673661,0.05251916986164361,0.045888469156624145,0.005535708323595206,956716,0.48422462342510686,59.6635030198447,14.763761863675583,7.503937007874016,2.502572527023198,4,7,10,3.199981928801463,0.4570153006061113,0.07496428417537931,0.06404048848976014,0.07696892297596446,2.1597431413168486,0.004778410368209455,0.06705884268278785,0.8611309949892627,186.11309949892626,1,,0.32960577684810594
45000,1355,12031,12073,2998,174,285.6814854017818,0.00025984567187092557,0.05225009824553672,0.046873527082101435,0.00554354852400572,951174,0.48468279976172846,58.53400370468378,14.908529593366852,7.3660516605166055,2.4990682213958997,4,7,10,3.3166530671033594,0.4526341328206383,0.0743587575135366,0.06183894859396885,0.07686647958811735,2.169200561893264,0.004367768570925712,0.06235229487126332,0.8797047970479704,187.97047970479704,1,,0.33191320458091084
