tick,pop,births,deaths,food,max_generation,life_mean,predation_rate,foraging_rate,attack_attempt_rate,attack_success_rate,failed_action_count,failed_action_rate,ate_pct,cons_mean,brain_size,brain_size_stddev,brain_size_p10,brain_size_p50,brain_size_p90,lineage_diversity,p_fwd_food,mi_sa,mi_sa_juvenile,mi_sa_adult,h_action,idle_fraction,reproduction_efficiency,mean_gestation_ticks,mean_offspring_transfer_energy,damage_avoidance,reward_reversal_shift,util
2500,425,5235,9810,17370,7,180.34429673927275,0.0004045667425163755,0.004347013293942089,0.19759287334135708,0.0020478424165785336,1118275,0.9472848222074868,19.80774911112106,0.7351896867203944,10.058402292587315,0.3630291580903562,10,10,10,8.52464421136668,0.1909464799717467,0.012294073641267448,0.007515732917502977,0.014561072561717521,2.603607200575665,0.008324143880631296,0.016685799512477537,1.976881326834446,297.6881326834446,1,,0.004722938434078869
5000,509,5724,5640,16354,15,186.88096145627551,0.0001579003104773383,0.011470235968311787,0.1814713837988537,0.0009203427954945398,639396,0.8850845523148695,25.205527325700253,1.9796597828666065,10.38824834014858,0.8734681701077922,10,10,11.5,7.855223885851494,0.21539132239988878,0.016469022680317382,0.011061101197105204,0.01889011412384878,2.6207371550479865,0.015285989144225888,0.032115724084723934,1.8435557843021253,284.3555784302125,1,,0.06201752606244869
7500,634,6952,6827,14367,27,192.59657357227272,0.00019552055986613522,0.020833971091771025,0.15574607443196264,0.0014241399334915842,725263,0.8185659092497632,34.26575416575194,4.030053710766026,10.360349539497328,1.4157462158197403,9.125,10,12.125,6.910099706550729,0.23085412333117003,0.012315745168316811,0.00974705044359967,0.013752609456319929,2.603219509571968,0.027831254179070623,0.03686445770802543,1.6436605181320174,264.3660518132017,1,,0.156788627208061
10000,790,8430,8274,12204,38,191.63831786675914,0.00025193930226663903,0.0280086646501555,0.13654479424760907,0.00219048204429546,802051,0.7547356676449832,41.60556928924575,5.340437186402786,10.335532388001747,2.1321268265861004,8.375,10,12.875,5.88132017147146,0.25437601003183935,0.010314506945885956,0.006644453661478263,0.012051280553842685,2.5517816035394825,0.028487590027930967,0.04093788857765221,1.4741946040479819,247.41946040479817,1,,0.22534778576616402
12500,1088,12048,11750,7572,56,189.30499823141065,0.00032459228670329816,0.041735291836579244,0.0955546471068567,0.0039023423569114935,950771,0.6182143497332511,56.07019455468784,7.663384662033491,10.71635689374825,3.1000848679679662,7.375,10.25,15.125,4.31395017814097,0.29789703631753306,0.008413928397673742,0.007042539114422011,0.009410493018409783,2.4569279448879353,0.03146924955992592,0.049758496812704035,1.063668179753921,206.36681797539205,1,,0.3954200291043246
15000,1129,14115,14074,6581,71,197.83122923668446,0.00026459884632874065,0.04913452758525184,0.07224045974815474,0.0037665766870615823,1001657,0.5135474686434927,63.964787693691854,9.597232088429516,10.247776965046913,3.258524316778889,6.75,9.75,14.25,4.08040447533091,0.33935737251944886,0.010566475858792317,0.010244144918809598,0.011070258558157657,2.3520513847725524,0.034035353281037496,0.055225066508126565,1.0089916493498228,200.8991649349823,1,,0.47437181166799813
17500,1190,13815,13754,5789,85,210.5261836053963,0.0002693719636300505,0.04936132914945715,0.06801916662816157,0.004082467039604991,994600,0.48710989209017297,63.47921096211082,10.27593722994988,10.135584536400478,3.330781652134159,6.5,9.5,14.375,3.909227217300926,0.35350491505650916,0.013162708911056574,0.012375631345175707,0.014942841639799167,2.313032080949841,0.034392268773089804,0.05846088521825618,0.9938844893034854,199.38844893034855,1,,0.4744362196501082
20000,1235,13977,13933,5257,100,217.35900264092032,0.00027251139460628745,0.04964067298280879,0.06351825521157435,0.004469460998718552,996300,0.4735793702081901,63.389252121400034,10.723991463323664,9.885651706094077,3.525422991491175,6.125,9.375,14.5,3.745650219181256,0.3346493506659021,0.03011795372266249,0.028017686837626572,0.03240808426645134,2.3000711854331204,0.03253288175265538,0.06167901253428892,0.9491616518383648,194.91616518383648,1,,0.4785080724064471
22500,1266,13949,13917,4973,106,223.38700117197837,0.00027525048478714684,0.049588528602116475,0.06120904775582587,0.004683240327202089,992599,0.46255589615517384,63.17925711913634,11.068148319629753,9.7970916825193,3.5838833660660883,5.875,9.625,13.875,3.578742422040608,0.3434143269274566,0.03331294035844598,0.02918101155645285,0.03480053254396327,2.282165353655012,0.03138929227053619,0.06291868889615782,0.9063385204862255,190.63385204862254,1,,0.49053149914017535
25000,1301,14169,14134,4820,117,226.22631035805034,0.00028915732842994856,0.049329196735997186,0.058760351485939596,0.005054615306732757,997751,0.4542061212104565,64.11752766675448,11.177378775718436,9.919801495718076,3.688839378093325,5.5,9.625,15,3.5048376786771396,0.3509646283161457,0.034248984478558765,0.03012074499534826,0.03551761530561935,2.2660638483247886,0.03141656590977393,0.06425381680103485,0.8977601081206915,189.77601081206916,1,,0.5043195971591666
